area	x	y	region	density	0-18	19-65	65+	Male	Female
E02003911	-221.746	3466.64	E06000052	1	2000	4000	2000	50	50
E02004009	-122.634	3778.3	E10000006	1	2000	4000	2000	50	50
E02004110	-64.0697	3677.56	E10000007	1	2000	4000	2000	50	50
E02004396	26.7975	3512.7	E10000011	1	2000	4000	2000	50	50
E02004429	21.9975	3561.09	E10000012	1	2000	4000	2000	50	50
E02004460	27.6874	3575.21	E10000012	1	2000	4000	2000	50	50
E02004566	31.611	3559.91	E10000012	1	2000	4000	2000	50	50
E02004677	-58.6674	3543.12	E10000014	1	2000	4000	2000	50	50
E02004743	-49.7726	3506.02	E10000014	1	2000	4000	2000	50	50
E02004770	-42.1648	3509.87	E10000014	1	2000	4000	2000	50	50
E02005091	10.0019	3545.52	E10000016	1	2000	4000	2000	50	50
E02005129	38.8173	3540.7	E10000016	1	2000	4000	2000	50	50
E02005170	12.0811	3528.21	E10000016	1	2000	4000	2000	50	50
E02005209	-125.259	3708.85	E10000017	1	2000	4000	2000	50	50
E02005658	-38.7821	3606.06	E10000021	1	2000	4000	2000	50	50
E02005671	-37.9722	3604.83	E10000021	1	2000	4000	2000	50	50
E02005977	-43.0955	3554.19	E10000025	1	2000	4000	2000	50	50
E02006136	-79.7535	3645.11	E10000028	1	2000	4000	2000	50	50
E02006386	-8.68684	3535.44	E10000030	1	2000	4000	2000	50	50
E02006453	-23.8698	3527.43	E10000030	1	2000	4000	2000	50	50
E02006708	-89.4835	3610.13	E10000034	1	2000	4000	2000	50	50
E02006758	-80.4658	3595.82	E10000034	1	2000	4000	2000	50	50
E02006837	-10.6109	3542.84	E10000030	1	2000	4000	2000	50	50
E02000071	6.82482	3551.72	E09000004	1	2000	4000	2000	50	50
E02000289	-5.01187	3563.87	E09000010	1	2000	4000	2000	50	50
E02000320	4.94608	3552.57	E09000011	1	2000	4000	2000	50	50
E02000329	3.79226	3551.88	E09000011	1	2000	4000	2000	50	50
E02000453	-15.2597	3559.34	E09000015	1	2000	4000	2000	50	50
E02000615	-13.1966	3544.45	E09000021	1	2000	4000	2000	50	50
E02000787	-12.3692	3551.37	E09000027	1	2000	4000	2000	50	50
E02000793	-15.6257	3550.29	E09000027	1	2000	4000	2000	50	50
E02001609	-52.943	3681.48	E08000018	1	2000	4000	2000	50	50
E02001614	-63.9157	3688.94	E08000019	1	2000	4000	2000	50	50
E02001807	-65.3233	3787.95	E08000024	1	2000	4000	2000	50	50
E02002209	-74.3851	3713.46	E08000032	1	2000	4000	2000	50	50
E02002788	-47.7579	3722.86	E06000014	1	2000	4000	2000	50	50
E02003192	-80.9268	3500.11	E06000058	1	2000	4000	2000	50	50
E02003205	-85.933	3500.48	E06000058	1	2000	4000	2000	50	50
E02003360	-33.6672	3546.72	E06000036	1	2000	4000	2000	50	50
E02003604	-10.7139	3593.88	E06000056	1	2000	4000	2000	50	50
E02003695	-22.2716	3555.06	E10000002	1	2000	4000	2000	50	50
E02003696	-36.142	3569	E10000002	1	2000	4000	2000	50	50
E02003784	0.00924568	3601.34	E10000003	1	2000	4000	2000	50	50
E02004214	-156.504	3486.55	E10000008	1	2000	4000	2000	50	50
E02004501	20.5106	3567.35	E10000012	1	2000	4000	2000	50	50
E02004575	46.8915	3583.36	E10000012	1	2000	4000	2000	50	50
E02004688	-48.438	3536.76	E10000014	1	2000	4000	2000	50	50
E02004849	-3.57	3568.21	E10000015	1	2000	4000	2000	50	50
E02004887	-5.10673	3575.49	E10000015	1	2000	4000	2000	50	50
E02004987	-7.82099	3573.53	E10000015	1	2000	4000	2000	50	50
E02004988	-8.57861	3573.29	E10000015	1	2000	4000	2000	50	50
E02005039	11.3315	3547.77	E10000016	1	2000	4000	2000	50	50
E02005096	8.7181	3538.81	E10000016	1	2000	4000	2000	50	50
E02005116	32.8256	3549.09	E10000016	1	2000	4000	2000	50	50
E02005346	-52.3134	3641.53	E10000018	1	2000	4000	2000	50	50
E02005645	-31.7472	3615.55	E10000021	1	2000	4000	2000	50	50
E02005986	-68.0999	3564.09	E10000025	1	2000	4000	2000	50	50
E02006160	-98.0799	3662.76	E10000028	1	2000	4000	2000	50	50
E02006238	27.2514	3618.36	E10000029	1	2000	4000	2000	50	50
E02006334	-16.1698	3541.75	E10000030	1	2000	4000	2000	50	50
E02006635	-75.2064	3547.97	E06000054	1	2000	4000	2000	50	50
E02006789	1.9246	3540.97	E09000006	1	2000	4000	2000	50	50
E02000152	2.1039	3545.57	E09000006	1	2000	4000	2000	50	50
E02000429	-5.69724	3558.88	E09000014	1	2000	4000	2000	50	50
E02000502	-18.512	3558.07	E09000017	1	2000	4000	2000	50	50
E02000506	-20.1106	3557.17	E09000017	1	2000	4000	2000	50	50
E02000552	-18.2706	3549.24	E09000018	1	2000	4000	2000	50	50
E02000646	-5.65983	3548.8	E09000022	1	2000	4000	2000	50	50
E02000667	-1.54206	3550.3	E09000023	1	2000	4000	2000	50	50
E02000712	-8.59664	3546.14	E09000024	1	2000	4000	2000	50	50
E02001164	-100.5	3692.48	E08000006	1	2000	4000	2000	50	50
E02001301	-114.899	3694.11	E08000010	1	2000	4000	2000	50	50
E02002063	-88.5132	3623.2	E08000028	1	2000	4000	2000	50	50
E02002830	-50.6141	3633.51	E06000016	1	2000	4000	2000	50	50
E02003032	-109.852	3551.52	E06000023	1	2000	4000	2000	50	50
E02003561	-60.2803	3513.79	E06000045	1	2000	4000	2000	50	50
E02003664	-35.7645	3575.81	E10000002	1	2000	4000	2000	50	50
E02003666	-35.1982	3575.44	E10000002	1	2000	4000	2000	50	50
E02003738	17.8852	3609.77	E10000003	1	2000	4000	2000	50	50
E02004506	40.1241	3584.24	E10000012	1	2000	4000	2000	50	50
E02004515	33.746	3580.7	E10000012	1	2000	4000	2000	50	50
E02004599	10.2388	3575.92	E10000012	1	2000	4000	2000	50	50
E02004690	-47.6574	3536.28	E10000014	1	2000	4000	2000	50	50
E02004914	-9.26033	3586.8	E10000015	1	2000	4000	2000	50	50
E02006236	44.9993	3586.68	E10000029	1	2000	4000	2000	50	50
E02006432	-4.21045	3538.5	E10000030	1	2000	4000	2000	50	50
E02000133	2.49239	3547.35	E09000006	1	2000	4000	2000	50	50
E02000526	-10.9191	3552.99	E09000018	1	2000	4000	2000	50	50
E02000597	-7.86696	3552.18	E09000020	1	2000	4000	2000	50	50
E02000609	-11.2879	3546	E09000021	1	2000	4000	2000	50	50
E02000649	-5.67651	3548.42	E09000022	1	2000	4000	2000	50	50
E02000678	0.363698	3549.1	E09000023	1	2000	4000	2000	50	50
E02000708	-10.298	3546.48	E09000024	1	2000	4000	2000	50	50
E02000955	-7.15592	3548.67	E09000032	1	2000	4000	2000	50	50
E02001900	-82.9577	3620.14	E08000025	1	2000	4000	2000	50	50
E02002431	-68.9227	3708.34	E08000035	1	2000	4000	2000	50	50
E02002755	-28.4003	3698.23	E06000013	1	2000	4000	2000	50	50
E02002896	-48.9513	3653.6	E06000018	1	2000	4000	2000	50	50
E02003315	21.6189	3549.65	E06000035	1	2000	4000	2000	50	50
E02003376	-65.7848	3547.61	E06000037	1	2000	4000	2000	50	50
E02003711	-31.3233	3561.68	E10000002	1	2000	4000	2000	50	50
E02003751	4.39775	3622.36	E10000003	1	2000	4000	2000	50	50
E02004551	5.52802	3571.28	E10000012	1	2000	4000	2000	50	50
E02004554	3.64304	3570.59	E10000012	1	2000	4000	2000	50	50
E02004590	47.8189	3573.36	E10000012	1	2000	4000	2000	50	50
E02004885	6.58889	3578.08	E10000015	1	2000	4000	2000	50	50
E02004994	-7.72088	3568.86	E10000015	1	2000	4000	2000	50	50
E02005078	29.8654	3536.6	E10000016	1	2000	4000	2000	50	50
E02005544	74.6887	3629.37	E10000020	1	2000	4000	2000	50	50
E02006093	-127.261	3514.18	E10000027	1	2000	4000	2000	50	50
E02006101	-143.515	3521.17	E10000027	1	2000	4000	2000	50	50
E02006214	-86.3472	3656.11	E10000028	1	2000	4000	2000	50	50
E02006260	51.2335	3590.43	E10000029	1	2000	4000	2000	50	50
E02006331	-14.7216	3543.83	E10000030	1	2000	4000	2000	50	50
E02006561	-30.906	3523.09	E10000032	1	2000	4000	2000	50	50
E02006571	-34.8928	3507.35	E10000032	1	2000	4000	2000	50	50
E02000115	-9.2095	3556.74	E09000005	1	2000	4000	2000	50	50
E02000235	-4.20483	3541.08	E09000008	1	2000	4000	2000	50	50
E02000540	-15.1783	3551.56	E09000018	1	2000	4000	2000	50	50
E02000682	-0.341962	3548.77	E09000023	1	2000	4000	2000	50	50
E02000713	-9.58782	3545.66	E09000024	1	2000	4000	2000	50	50
E02000805	-13.7176	3547.91	E09000027	1	2000	4000	2000	50	50
E02000951	-6.88791	3549.23	E09000032	1	2000	4000	2000	50	50
E02001031	-99.542	3696.65	E08000002	1	2000	4000	2000	50	50
E02002062	-86.5034	3623.45	E08000028	1	2000	4000	2000	50	50
E02002150	-92.764	3631.13	E08000031	1	2000	4000	2000	50	50
E02002950	-105.691	3631.88	E06000020	1	2000	4000	2000	50	50
E02003220	-75.9506	3558.81	E06000030	1	2000	4000	2000	50	50
E02003552	-62.7695	3514.74	E06000045	1	2000	4000	2000	50	50
E02003668	-34.1808	3574.73	E10000002	1	2000	4000	2000	50	50
E02003765	-3.20029	3610.56	E10000003	1	2000	4000	2000	50	50
E02004403	2.25229	3525.82	E10000011	1	2000	4000	2000	50	50
E02004481	26.2503	3555.16	E10000012	1	2000	4000	2000	50	50
E02004565	28.575	3560.54	E10000012	1	2000	4000	2000	50	50
E02004828	-62.8989	3515.58	E10000014	1	2000	4000	2000	50	50
E02004850	-1.41504	3568.2	E10000015	1	2000	4000	2000	50	50
E02005066	15.4493	3545.61	E10000016	1	2000	4000	2000	50	50
E02005101	6.67882	3531.39	E10000016	1	2000	4000	2000	50	50
E02005117	34.7798	3548.41	E10000016	1	2000	4000	2000	50	50
E02005603	48.761	3627.19	E10000020	1	2000	4000	2000	50	50
E02006286	19.2059	3593.55	E10000029	1	2000	4000	2000	50	50
E02006421	-27.8309	3541.97	E10000030	1	2000	4000	2000	50	50
E02006470	-67.033	3627.73	E10000031	1	2000	4000	2000	50	50
E02006691	-95.2698	3537.08	E06000054	1	2000	4000	2000	50	50
E02006788	-2.62227	3546.1	E09000008	1	2000	4000	2000	50	50
E02000032	-6.06616	3562.62	E09000003	1	2000	4000	2000	50	50
E02000085	4.73396	3549.91	E09000004	1	2000	4000	2000	50	50
E02000087	6.50807	3549.54	E09000004	1	2000	4000	2000	50	50
E02000541	-17.0352	3551.51	E09000018	1	2000	4000	2000	50	50
E02000637	-5.26372	3550.31	E09000022	1	2000	4000	2000	50	50
E02000663	-0.905038	3550.95	E09000023	1	2000	4000	2000	50	50
E02000785	-12.6176	3551.73	E09000027	1	2000	4000	2000	50	50
E02000954	-7.04381	3548.86	E09000032	1	2000	4000	2000	50	50
E02002134	-89.2944	3628.55	E08000030	1	2000	4000	2000	50	50
E02003202	-82.9156	3500.52	E06000058	1	2000	4000	2000	50	50
E02003336	26.0468	3544.62	E06000035	1	2000	4000	2000	50	50
E02003627	-20.5044	3597.34	E06000055	1	2000	4000	2000	50	50
E02004021	-128.051	3745.86	E10000006	1	2000	4000	2000	50	50
E02004440	19.4144	3558.41	E10000012	1	2000	4000	2000	50	50
E02004449	27.5925	3584.05	E10000012	1	2000	4000	2000	50	50
E02004640	-97.0371	3578.22	E10000013	1	2000	4000	2000	50	50
E02004697	-39.8331	3531.1	E10000014	1	2000	4000	2000	50	50
E02004698	-42.3385	3529.35	E10000014	1	2000	4000	2000	50	50
E02004832	-50.3683	3524.61	E10000014	1	2000	4000	2000	50	50
E02005032	10.1453	3549.75	E10000016	1	2000	4000	2000	50	50
E02005153	20.1755	3539.44	E10000016	1	2000	4000	2000	50	50
E02005154	13.2037	3538.76	E10000016	1	2000	4000	2000	50	50
E02005512	38.5911	3625.13	E10000020	1	2000	4000	2000	50	50
E02005656	-35.9434	3606.18	E10000021	1	2000	4000	2000	50	50
E02005664	-38.4248	3605.43	E10000021	1	2000	4000	2000	50	50
E02006296	55.2222	3592.16	E10000029	1	2000	4000	2000	50	50
E02006787	-2.00495	3546.41	E09000006	1	2000	4000	2000	50	50
E02000227	-1.95346	3542.9	E09000008	1	2000	4000	2000	50	50
E02000253	-14.6015	3555.08	E09000009	1	2000	4000	2000	50	50
E02000312	-4.97753	3561.29	E09000010	1	2000	4000	2000	50	50
E02000413	-6.69767	3559.91	E09000014	1	2000	4000	2000	50	50
E02000523	-18.4022	3553.48	E09000017	1	2000	4000	2000	50	50
E02000863	-6.46835	3542.37	E09000029	1	2000	4000	2000	50	50
E02000937	-7.23466	3550.38	E09000032	1	2000	4000	2000	50	50
E02002180	-91.6311	3626.48	E08000031	1	2000	4000	2000	50	50
E02002487	-52.8224	3773.5	E06000001	1	2000	4000	2000	50	50
E02002602	-113.193	3684.71	E06000007	1	2000	4000	2000	50	50
E02003337	21.4317	3544.49	E06000035	1	2000	4000	2000	50	50
E02003341	19.3725	3543.98	E06000035	1	2000	4000	2000	50	50
E02003694	-28.8005	3555.6	E10000002	1	2000	4000	2000	50	50
E02003994	-127.999	3787.4	E10000006	1	2000	4000	2000	50	50
E02004715	-58.7206	3517.37	E10000014	1	2000	4000	2000	50	50
E02004869	-24.4259	3571.26	E10000015	1	2000	4000	2000	50	50
E02005010	49.0376	3544.57	E10000016	1	2000	4000	2000	50	50
E02005061	16.8119	3548.43	E10000016	1	2000	4000	2000	50	50
E02005085	21.0211	3531.97	E10000016	1	2000	4000	2000	50	50
E02005135	60.2719	3545.45	E10000016	1	2000	4000	2000	50	50
E02005617	-31.1264	3621.2	E10000021	1	2000	4000	2000	50	50
E02005654	-35.4133	3606.6	E10000021	1	2000	4000	2000	50	50
E02005674	-38.4932	3604.41	E10000021	1	2000	4000	2000	50	50
E02005710	-65.5284	3803.62	E06000057	1	2000	4000	2000	50	50
E02005887	-52.1417	3667.01	E10000024	1	2000	4000	2000	50	50
E02006377	-10.07	3540.63	E10000030	1	2000	4000	2000	50	50
E02006531	-66.5825	3607.25	E10000031	1	2000	4000	2000	50	50
E02000064	-8.7413	3557.74	E09000003	1	2000	4000	2000	50	50
E02000102	-10.7866	3558	E09000005	1	2000	4000	2000	50	50
E02000110	-10.0672	3557.14	E09000005	1	2000	4000	2000	50	50
E02000202	-4.8138	3546.5	E09000008	1	2000	4000	2000	50	50
E02000240	-16.0568	3557.02	E09000009	1	2000	4000	2000	50	50
E02000293	-4.1289	3563.39	E09000010	1	2000	4000	2000	50	50
E02000439	-12.1323	3560.76	E09000015	1	2000	4000	2000	50	50
E02000504	-19.5152	3557.94	E09000017	1	2000	4000	2000	50	50
E02000642	-4.33867	3549.51	E09000022	1	2000	4000	2000	50	50
E02000676	-1.8442	3549.3	E09000023	1	2000	4000	2000	50	50
E02000709	-9.34558	3546.45	E09000024	1	2000	4000	2000	50	50
E02001059	-95.189	3690.03	E08000003	1	2000	4000	2000	50	50
E02002929	-105.998	3641.11	E06000020	1	2000	4000	2000	50	50
E02003273	-17.1695	3580.1	E06000032	1	2000	4000	2000	50	50
E02003330	21.9742	3544.94	E06000035	1	2000	4000	2000	50	50
E02003333	23.5715	3544.74	E06000035	1	2000	4000	2000	50	50
E02003482	-28.8427	3588.93	E06000042	1	2000	4000	2000	50	50
E02004172	-165.358	3506.51	E10000008	1	2000	4000	2000	50	50
E02004588	50.0496	3573.64	E10000012	1	2000	4000	2000	50	50
E02004938	-12.2601	3570.47	E10000015	1	2000	4000	2000	50	50
E02004979	-16.8073	3563.36	E10000015	1	2000	4000	2000	50	50
E02005480	-28.7221	3650.59	E10000019	1	2000	4000	2000	50	50
E02005567	16.4286	3629.62	E10000020	1	2000	4000	2000	50	50
E02006230	41.5213	3591.77	E10000029	1	2000	4000	2000	50	50
E02006288	58.5198	3602.81	E10000029	1	2000	4000	2000	50	50
E02006397	-24.8101	3546.7	E10000030	1	2000	4000	2000	50	50
E02006589	-13.4958	3524.69	E10000032	1	2000	4000	2000	50	50
E02006882	-13.5584	3559.72	E09000015	1	2000	4000	2000	50	50
E02000026	-6.88011	3563.84	E09000003	1	2000	4000	2000	50	50
E02000030	-9.55545	3563.07	E09000003	1	2000	4000	2000	50	50
E02000084	5.60424	3550.29	E09000004	1	2000	4000	2000	50	50
E02000131	-3.01628	3547.83	E09000006	1	2000	4000	2000	50	50
E02000139	-1.98049	3546.92	E09000006	1	2000	4000	2000	50	50
E02000155	4.91311	3545.15	E09000006	1	2000	4000	2000	50	50
E02000326	1.21421	3552.23	E09000011	1	2000	4000	2000	50	50
E02000459	-15.3261	3558.2	E09000015	1	2000	4000	2000	50	50
E02000950	-9.42191	3549.49	E09000032	1	2000	4000	2000	50	50
E02001993	-68.5604	3615.14	E08000026	1	2000	4000	2000	50	50
E02002648	-131.395	3712.09	E06000009	1	2000	4000	2000	50	50
E02003230	-77.3962	3557.45	E06000030	1	2000	4000	2000	50	50
E02003251	-12.1847	3627.79	E06000031	1	2000	4000	2000	50	50
E02003363	-34.8054	3544.17	E06000036	1	2000	4000	2000	50	50
E02003529	-45.9354	3508.03	E06000044	1	2000	4000	2000	50	50
E02003608	-11.7496	3590.02	E06000056	1	2000	4000	2000	50	50
E02003673	-39.3138	3572.82	E10000002	1	2000	4000	2000	50	50
E02003991	-130.962	3787.96	E10000006	1	2000	4000	2000	50	50
E02004108	-63.2632	3677.72	E10000007	1	2000	4000	2000	50	50
E02004699	-42.4601	3529.26	E10000014	1	2000	4000	2000	50	50
E02004870	-20.3549	3570.75	E10000015	1	2000	4000	2000	50	50
E02005516	40.6285	3616.86	E10000020	1	2000	4000	2000	50	50
E02000073	5.51941	3551.57	E09000004	1	2000	4000	2000	50	50
E02000098	-12.4382	3558.56	E09000005	1	2000	4000	2000	50	50
E02000232	-2.95769	3541.65	E09000008	1	2000	4000	2000	50	50
E02000451	-15.9285	3559.46	E09000015	1	2000	4000	2000	50	50
E02000643	-5.48307	3549.31	E09000022	1	2000	4000	2000	50	50
E02000845	-10.4563	3545.21	E09000029	1	2000	4000	2000	50	50
E02000846	-8.38738	3544.85	E09000029	1	2000	4000	2000	50	50
E02003188	-81.4941	3499.9	E06000058	1	2000	4000	2000	50	50
E02003327	21.9393	3545.59	E06000035	1	2000	4000	2000	50	50
E02003525	-46.7145	3508.44	E06000044	1	2000	4000	2000	50	50
E02003603	-11.3752	3594.04	E06000056	1	2000	4000	2000	50	50
E02003687	-24.4541	3560.54	E10000002	1	2000	4000	2000	50	50
E02003790	13.8632	3595.46	E10000003	1	2000	4000	2000	50	50
E02004030	-63.8597	3663.15	E10000007	1	2000	4000	2000	50	50
E02004618	-86.1095	3575.29	E10000013	1	2000	4000	2000	50	50
E02004683	-47.4826	3537.86	E10000014	1	2000	4000	2000	50	50
E02004886	2.91177	3575.9	E10000015	1	2000	4000	2000	50	50
E02004974	-17.8364	3565.24	E10000015	1	2000	4000	2000	50	50
E02005068	23.8455	3540.29	E10000016	1	2000	4000	2000	50	50
E02005105	51.3791	3524.97	E10000016	1	2000	4000	2000	50	50
E02005236	-125.453	3728.72	E10000017	1	2000	4000	2000	50	50
E02005273	-112.224	3715.54	E10000017	1	2000	4000	2000	50	50
E02005987	-56.3905	3562.59	E10000025	1	2000	4000	2000	50	50
E02006112	-133.94	3516.81	E10000027	1	2000	4000	2000	50	50
E02006297	53.239	3590.53	E10000029	1	2000	4000	2000	50	50
E02006360	-26.8633	3533.67	E10000030	1	2000	4000	2000	50	50
E02000097	-11.3354	3558.77	E09000005	1	2000	4000	2000	50	50
E02000626	-4.49921	3551.43	E09000022	1	2000	4000	2000	50	50
E02000651	-5.54807	3547.88	E09000022	1	2000	4000	2000	50	50
E02000674	-0.0967538	3549.43	E09000023	1	2000	4000	2000	50	50
E02001077	-98.67	3687.38	E08000003	1	2000	4000	2000	50	50
E02003219	-76.0967	3559.71	E06000030	1	2000	4000	2000	50	50
E02003408	-26.921	3555.18	E06000039	1	2000	4000	2000	50	50
E02004504	26.6153	3563.14	E10000012	1	2000	4000	2000	50	50
E02004582	50.4996	3575.05	E10000012	1	2000	4000	2000	50	50
E02005021	45.5865	3539.22	E10000016	1	2000	4000	2000	50	50
E02005072	24.005	3538.03	E10000016	1	2000	4000	2000	50	50
E02005077	23.5577	3536.95	E10000016	1	2000	4000	2000	50	50
E02005099	3.89397	3537.23	E10000016	1	2000	4000	2000	50	50
E02005161	11.5958	3531.91	E10000016	1	2000	4000	2000	50	50
E02005365	-47.467	3634.72	E10000018	1	2000	4000	2000	50	50
E02006446	-23.4141	3531.98	E10000030	1	2000	4000	2000	50	50
E02006638	-86.7168	3543.24	E06000054	1	2000	4000	2000	50	50
E02000238	-15.1194	3557.18	E09000009	1	2000	4000	2000	50	50
E02000277	-1.54062	3565.74	E09000010	1	2000	4000	2000	50	50
E02000410	-6.22549	3559.92	E09000014	1	2000	4000	2000	50	50
E02000704	-9.94741	3547.14	E09000024	1	2000	4000	2000	50	50
E02000844	-7.44441	3544.97	E09000029	1	2000	4000	2000	50	50
E02002169	-93.9594	3628.03	E08000031	1	2000	4000	2000	50	50
E02003211	-83.4291	3498.98	E06000058	1	2000	4000	2000	50	50
E02003488	-31.4756	3587.77	E06000042	1	2000	4000	2000	50	50
E02004591	10.8416	3590.89	E10000012	1	2000	4000	2000	50	50
E02004941	-12.9626	3568.84	E10000015	1	2000	4000	2000	50	50
E02004998	38.6052	3530.39	E10000016	1	2000	4000	2000	50	50
E02005000	37.9752	3529.05	E10000016	1	2000	4000	2000	50	50
E02005044	60.8787	3534.4	E10000016	1	2000	4000	2000	50	50
E02005164	12.2963	3529.71	E10000016	1	2000	4000	2000	50	50
E02005537	67.52	3630.24	E10000020	1	2000	4000	2000	50	50
E02005560	18.9255	3639.98	E10000020	1	2000	4000	2000	50	50
E02005846	-48.4472	3678	E10000024	1	2000	4000	2000	50	50
E02006147	-77.5438	3638.32	E10000028	1	2000	4000	2000	50	50
E02006343	-11.6164	3541.19	E10000030	1	2000	4000	2000	50	50
E02006469	-70.8756	3628.32	E10000031	1	2000	4000	2000	50	50
E02006511	-70.2002	3602.3	E10000031	1	2000	4000	2000	50	50
E02006786	4.35248	3552.15	E09000011	1	2000	4000	2000	50	50
E02001985	-64.844	3616.03	E08000026	1	2000	4000	2000	50	50
E02002015	-93.2142	3622.46	E08000027	1	2000	4000	2000	50	50
E02002834	-49.6258	3632.57	E06000016	1	2000	4000	2000	50	50
E02003462	-31.2316	3593.73	E06000042	1	2000	4000	2000	50	50
E02004742	-50.8229	3506.57	E10000014	1	2000	4000	2000	50	50
E02004876	-22.42	3568.75	E10000015	1	2000	4000	2000	50	50
E02005470	-6.83378	3642.51	E10000019	1	2000	4000	2000	50	50
E02006278	30.8987	3604.95	E10000029	1	2000	4000	2000	50	50
E02006445	-26.4281	3531.98	E10000030	1	2000	4000	2000	50	50
E02000037	-12.2018	3561.98	E09000003	1	2000	4000	2000	50	50
E02000239	-14.2914	3557.06	E09000009	1	2000	4000	2000	50	50
E02000263	-16.5056	3554.08	E09000009	1	2000	4000	2000	50	50
E02000379	-10.7418	3553.57	E09000013	1	2000	4000	2000	50	50
E02000435	-13.9725	3561.33	E09000015	1	2000	4000	2000	50	50
E02000442	-12.3956	3560.34	E09000015	1	2000	4000	2000	50	50
E02000447	-15.3778	3560.02	E09000015	1	2000	4000	2000	50	50
E02000448	-16.6816	3560.04	E09000015	1	2000	4000	2000	50	50
E02000454	-16.677	3559.31	E09000015	1	2000	4000	2000	50	50
E02000495	-18.0724	3560.75	E09000017	1	2000	4000	2000	50	50
E02000500	-18.0836	3558.69	E09000017	1	2000	4000	2000	50	50
E02000510	-19.8097	3555.77	E09000017	1	2000	4000	2000	50	50
E02000511	-18.4861	3555.6	E09000017	1	2000	4000	2000	50	50
E02000617	-13.4972	3543.71	E09000021	1	2000	4000	2000	50	50
E02000698	-10.1997	3547.6	E09000024	1	2000	4000	2000	50	50
E02000792	-13.6377	3550.32	E09000027	1	2000	4000	2000	50	50
E02002031	-91.3312	3619.75	E08000027	1	2000	4000	2000	50	50
E02002874	-49.8804	3656.41	E06000018	1	2000	4000	2000	50	50
E02003070	-117.518	3549.63	E06000024	1	2000	4000	2000	50	50
E02003272	-19.3023	3580.48	E06000032	1	2000	4000	2000	50	50
E02003367	-57.3673	3553.3	E06000037	1	2000	4000	2000	50	50
E02003403	-43.8909	3549.6	E06000038	1	2000	4000	2000	50	50
E02003460	-32.8586	3595	E06000042	1	2000	4000	2000	50	50
E02003618	-21.7677	3600.47	E06000055	1	2000	4000	2000	50	50
E02003634	-19.2973	3594.8	E06000055	1	2000	4000	2000	50	50
E02003645	-21.7253	3580.43	E06000056	1	2000	4000	2000	50	50
E02003649	-22.3324	3579.47	E06000056	1	2000	4000	2000	50	50
E02003681	-26.2696	3565.74	E10000002	1	2000	4000	2000	50	50
E02003705	-31.99	3562.63	E10000002	1	2000	4000	2000	50	50
E02003708	-33.54	3562.53	E10000002	1	2000	4000	2000	50	50
E02003714	-29.8949	3560.08	E10000002	1	2000	4000	2000	50	50
E02003734	11.5683	3616.04	E10000003	1	2000	4000	2000	50	50
E02003758	-3.48657	3614.47	E10000003	1	2000	4000	2000	50	50
E02003837	-108.298	3661.92	E06000049	1	2000	4000	2000	50	50
E02004420	8.81875	3507.85	E10000011	1	2000	4000	2000	50	50
E02004609	-92.1974	3580.67	E10000013	1	2000	4000	2000	50	50
E02004892	-4.41223	3574.29	E10000015	1	2000	4000	2000	50	50
E02004898	-7.54307	3566.83	E10000015	1	2000	4000	2000	50	50
E02004900	-13.8553	3566.16	E10000015	1	2000	4000	2000	50	50
E02004902	-12.192	3564.38	E10000015	1	2000	4000	2000	50	50
E02004907	-15.7061	3563.49	E10000015	1	2000	4000	2000	50	50
